username,text,created_at,rt_count,like_count,impression_count,url,sentiment
jchris,"ChatGPT shared conversations are great for API tutorials, this will build many kinds of apps, use your imagination! https://t.co/3nlm3RJSuB",2023-05-28 23:15:27+00:00,0,6,443,https://twitter.com/twitter/status/1662960808798879745,positive
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ETHUSDT
Time Interval:  15min
Last Price: 1912.38
🔴 RSI: 88.4

Powered by #ChatGPT

$ETH
#ETH
#보라
#KuCoin

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/6fRutts8I7",2023-05-28 23:15:27+00:00,0,0,8,https://twitter.com/twitter/status/1662960808610103296,negative
ofer_rubin,"@nntaleb ChatGPT are for tasks that will take me a long time to do, and little time to check its result &amp; fix the error.",2023-05-28 23:15:26+00:00,0,11,1317,https://twitter.com/twitter/status/1662960801861304320,negative
Velez58144545,"Amazing! Why chatGPT can know the latest shopping app TEMU？
#GPT4 #Seattle https://t.co/84UTJQDF8D",2023-05-28 23:15:24+00:00,0,1,36,https://twitter.com/twitter/status/1662960794307371011,positive
Onyianyado777,"@americamag You don't need ChatGPT to speak with the Holy Spirit.

We're in the aeon of unprecedented deception.

1st Corinthians 2:13.
""And we impart this in words not taught by human wisdom but taught by the Spirit, interpreting spiritual truths to those who are spiritual.""

#ChatGPT #AI",2023-05-28 23:15:22+00:00,0,1,354,https://twitter.com/twitter/status/1662960788435288067,neutral
Lloyd__Evans,"@TheSimonEvans @Forestmang My son asked ChatGPT to write a 'Hamlet' review in my style (ha, ha). Failure. It used the first person. Which I never do. It had successive words beginning with the same two letters, ‘ex’, as in ‘exceedingly exquisite’. Which I never do. And it praised the production. Which I …",2023-05-28 23:15:19+00:00,0,1,23,https://twitter.com/twitter/status/1662960774145355777,positive
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTUSDT
Time Interval:  30min
Last Price: 107.5
🔴 RSI: 85.5

Powered by #ChatGPT

$QNT
#QNT
#Dent
#PlayDapp

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/sYFX00IyM3",2023-05-28 23:15:17+00:00,0,0,4,https://twitter.com/twitter/status/1662960766788734977,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BTCUSDT
Time Interval:  30min
Last Price: 28152.46
🔴 RSI: 87.6

Powered by #ChatGPT

$BTC
#BTC
#MediBloc
#EOS

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/0X7FguRU0Y",2023-05-28 23:15:16+00:00,0,0,4,https://twitter.com/twitter/status/1662960761831063552,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #PUNDIXBUSD
Time Interval:  30min
Last Price: 0.396
🔴 RSI: 92.0

Powered by #ChatGPT

$PUNDIX
#PUNDIX
#Stratis
#ビットゲット

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/B3kdgXBN5m",2023-05-28 23:15:16+00:00,0,0,2,https://twitter.com/twitter/status/1662960761776508930,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTUSDT
Time Interval:  30min
Last Price: 107.5
🔴 RSI: 85.5

Powered by #ChatGPT

$QNT
#QNT
#팍스달러
#バンデット

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/cIPq4hKld8",2023-05-28 23:15:14+00:00,0,0,3,https://twitter.com/twitter/status/1662960754033844224,negative
zensurkontrolle,"@enriquemoreno @maxibieber @WallStreetSilv @elonmusk @logic_commander If you want to understand the full story behind this and why there are three grammatical genders in German, read this German Linguistics essay or get it translated (Google, ChatGPT, etc.). This article scientifically debunks the woke star* or / or : or I.

https://t.co/R0y0RCLmgx",2023-05-28 23:15:12+00:00,0,1,29,https://twitter.com/twitter/status/1662960745418563584,negative
TravisClarkVS,"@hawodda_ODA 3000 Chat GPT Prompts - Scale Your Business. You can now use FREE AI tools such as ChatGPT to create every single bit of marketing content

✅ Sales Funnel Prompts
✅ Facebook/TikTok Ad Prompts
✅ Email Marketing Prompts

➡️ https://t.co/I7Tj52rkT4 https://t.co/12EujgByJy",2023-05-28 23:15:11+00:00,0,0,23,https://twitter.com/twitter/status/1662960741094240256,positive
MondayBlogs,"How Artificial Intelligence (AI) Can Help, or Hurt, Your Writing by @BadRedheadMedia https://t.co/rQvlvSRyOe
 
“Have you tried any AI tools?” In fact, I wrote my last post and this one with the aid of the open-AI tool, #ChatGPT (free version). 
 
#Writing #MondayBlogs https://t.co/JQZCI99HNX",2023-05-28 23:15:10+00:00,8,8,217,https://twitter.com/twitter/status/1662960735733809158,neutral
paramendra,"Who needs a crystal ball when you have ChatGPT, the fortune teller of knowledge? Click here: https://t.co/n3LflBByWh",2023-05-28 23:15:09+00:00,0,0,17,https://twitter.com/twitter/status/1662960733485690880,neutral
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BTCUSDT
Time Interval:  15min
Last Price: 28152.45
🔴 RSI: 85.9

Powered by #ChatGPT

$BTC
#BTC
#저스트
#MAGIC

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/DDEgsKcHqe",2023-05-28 23:15:07+00:00,0,0,3,https://twitter.com/twitter/status/1662960725147680768,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #PUNDIXBUSD
Time Interval:  15min
Last Price: 0.396
🔴 RSI: 98.5

Powered by #ChatGPT

$PUNDIX
#PUNDIX
#OceanProtocol
#狗狗币

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/B6OZcKSXFb",2023-05-28 23:15:07+00:00,0,0,1,https://twitter.com/twitter/status/1662960725139259396,negative
PaintingMuggle,"celebrity
#midjourneyv5 #midjourneyv51 #midjourney #midjourneyart #aiartist #AIArtistCommunity #ChatGPT #GenerativeAI #AIイラスト #aigirls https://t.co/5Ve7UGWWtI",2023-05-28 23:15:00+00:00,0,1,51,https://twitter.com/twitter/status/1662960693270704132,neutral
jamesvgingerich,#AI Is Unlocking the Human Brain’s Secrets. (The Atlantic)  https://t.co/Yg8GJEDofO https://t.co/vqRp0iNe3Y,2023-05-28 23:15:00+00:00,1,1,172,https://twitter.com/twitter/status/1662960693103173634,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTBUSD
Time Interval:  15min
Last Price: 107.6
🔴 RSI: 87.8

Powered by #ChatGPT

$QNT
#QNT
#MinaProtocol
#rsi

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/Z24FO97ATP",2023-05-28 23:15:00+00:00,0,0,2,https://twitter.com/twitter/status/1662960692352389120,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTUSDT
Time Interval:  15min
Last Price: 107.5
🔴 RSI: 86.0

Powered by #ChatGPT

$QNT
#QNT
#이더리움클래식
#DAD

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/nlthEGbcGq",2023-05-28 23:14:58+00:00,0,0,1,https://twitter.com/twitter/status/1662960686862069760,negative
palevell2,"Why regulations for artificial intelligence needs to be rolled out | CTV's Question Period

#AI  #ChatGPT 

https://t.co/3pDkMhIFjK",2023-05-28 23:14:51+00:00,0,3,1410,https://twitter.com/twitter/status/1662960658369978370,neutral
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTUSDT
Time Interval:  30min
Last Price: 107.5
🔴 RSI: 85.5

Powered by #ChatGPT

$QNT
#QNT
#Golem
#Tezos

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/ECxqvMHTb1",2023-05-28 23:14:48+00:00,0,0,2,https://twitter.com/twitter/status/1662960645929865216,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTUSDT
Time Interval:  5min
Last Price: 107.5
🔴 RSI: 86.0

Powered by #ChatGPT

$QNT
#QNT
#ReserveRights
#Lumen

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/2xCh7YgGmz",2023-05-28 23:14:48+00:00,0,0,3,https://twitter.com/twitter/status/1662960643413254145,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTUSDT
Time Interval:  15min
Last Price: 107.6
🔴 RSI: 86.4

Powered by #ChatGPT

$QNT
#QNT
#仮想通貨
#어드벤처골드

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/I39QxQ3ofL",2023-05-28 23:14:41+00:00,0,0,3,https://twitter.com/twitter/status/1662960615240122370,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTUSDT
Time Interval:  5min
Last Price: 107.6
🔴 RSI: 86.7

Powered by #ChatGPT

$QNT
#QNT
#이뮤터블엑스
#RenderToken

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/ZvDhVsi38Z",2023-05-28 23:14:32+00:00,0,0,2,https://twitter.com/twitter/status/1662960574941270016,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTUSDT
Time Interval:  30min
Last Price: 107.6
🔴 RSI: 85.8

Powered by #ChatGPT

$QNT
#QNT
#AtleticoDeMadridFanToken
#엔케이엔

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/JzQxVExOPi",2023-05-28 23:14:29+00:00,0,0,2,https://twitter.com/twitter/status/1662960566259044352,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTUSDT
Time Interval:  15min
Last Price: 107.6
🔴 RSI: 86.4

Powered by #ChatGPT

$QNT
#QNT
#스테픈
#네오

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/3mgoy4ft4N",2023-05-28 23:14:20+00:00,0,0,2,https://twitter.com/twitter/status/1662960526425751552,negative
JudyHWright,"@ash_progressw If you’re interested in creating a profitable course based on your book, click this link to save your spot: https://t.co/i1RROmGCCl
PS. They’ll also send you a copy of Danny’s memo about how ChatGPT is affecting the online course industry – it’s a short-yet-powerful read.",2023-05-28 23:14:17+00:00,0,0,1,https://twitter.com/twitter/status/1662960515872866305,neutral
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTBUSD
Time Interval:  15min
Last Price: 107.6
🔴 RSI: 87.8

Powered by #ChatGPT

$QNT
#QNT
#ファンコイン
#x100

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/aOszcrY27Z",2023-05-28 23:14:17+00:00,0,0,2,https://twitter.com/twitter/status/1662960513700200448,negative
CrystalGroupJim,ChatGPT privacy complaints trigger investigation from Canadian watchdog #inthecountry #thecompany https://t.co/2Mh4JeLdLZ,2023-05-28 23:14:17+00:00,0,0,0,https://twitter.com/twitter/status/1662960513670602754,negative
emollick,"Now that we can share ChatGPT prompts, we should do that more. Here are two for GPT-4 (though remember, AI is a weird tool, don't blindly trust it)
AI Dungeon Master: https://t.co/0gG2p9FlQX
AI Job Advice, to think through how AI might impact your work: https://t.co/5bAyEGPO4w https://t.co/mKSQGDb2ux",2023-05-28 23:14:03+00:00,51,352,81256,https://twitter.com/twitter/status/1662960454656729088,negative
Stanley190v,"""City Lights"" - A vibrant painting of a bustling city skyline.

#ai #aiart #generativeai #midjourney #openjourney #chatgpt #gpt https://t.co/bk49ej7520",2023-05-28 23:14:03+00:00,0,1,33,https://twitter.com/twitter/status/1662960453352407040,positive
NicolaP75481373,"Incredible! chatGPT can tell me the TEMU invitation code &lt;156389076&gt;. I downloaded the app, searched for this code in the search bar and successfully participated in the activity. Have a try and you won't regret it!

#AI #Oscar https://t.co/mPxWrTjjvi",2023-05-28 23:13:59+00:00,0,1,292,https://twitter.com/twitter/status/1662960440345784320,positive
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #QNTBUSD
Time Interval:  15min
Last Price: 107.6
🔴 RSI: 87.8

Powered by #ChatGPT

$QNT
#QNT
#Raydium
#SentinelProtocol

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/SrblBv8vEC",2023-05-28 23:13:55+00:00,0,0,3,https://twitter.com/twitter/status/1662960422398623744,negative
PaulQuixotic,"@ArthurCDent Do you often feel like you would rather talk to ChatGPT than to your woketard family &amp; friends?
Are the people around you such dull simpletons you wonder how they even breathe independently?

Check out my book ""Among NPC's - anthropology without apology""
https://t.co/IKHDBI48UJ",2023-05-28 23:13:55+00:00,0,0,18,https://twitter.com/twitter/status/1662960421903507463,neutral
bitone_great,"📉#Sell!📉
🔥RSI over 85!🔥
[#Bybit]
👇 Recommendation: #Short
📊Ticker: #CVXUSDT📊
30-minute Candle
Last Price: 4.645
RSI: 85.3

🔥Powered by #ChatGPT🔥

$CVX
#CVX
#バイビット
#바이비트 https://t.co/rplbTvjkJF",2023-05-28 23:13:41+00:00,0,0,1,https://twitter.com/twitter/status/1662960363661570050,neutral
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #MBLBUSD
Time Interval:  30min
Last Price: 0.002734
🔴 RSI: 88.0

Powered by #ChatGPT

$MBL
#MBL
#에스티피
#Ontology

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/Jv6YAqb0jj",2023-05-28 23:13:40+00:00,0,0,1,https://twitter.com/twitter/status/1662960357042982912,negative
corb555,"@Grady_Booch Pretty sure some of ChatGPT's training was Get Smart.  Any time you get an answer, follow up with ""Are you sure?"" and ChatGPT will change the answer and say ""Would you believe...""  I actually do find it very useful but so bizarre the way it mixes in complete gibberish. 1/",2023-05-28 23:13:33+00:00,0,0,124,https://twitter.com/twitter/status/1662960327687024640,positive
philwinkle,"@AaronOrendorff chatgpt says two from rovente

https://t.co/7Tf993cEfv https://t.co/pq2wwjHeWx",2023-05-28 23:13:27+00:00,0,7,460,https://twitter.com/twitter/status/1662960306039975940,neutral
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #MBLBUSD
Time Interval:  15min
Last Price: 0.002734
🔴 RSI: 87.7

Powered by #ChatGPT

$MBL
#MBL
#쓰레스홀드
#베이직어텐션토큰

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/05iWMJnMug",2023-05-28 23:13:25+00:00,0,0,1,https://twitter.com/twitter/status/1662960297613881345,negative
ApprovedAmerica,"ChatGPT: US lawyer admits using AI for case research

https://t.co/oIpc3sbm80",2023-05-28 23:13:24+00:00,0,0,5,https://twitter.com/twitter/status/1662960293587156993,neutral
illusory_tenant,"Good news: He checked to make sure the cases ChatGPT returned were real.

Bad news: He checked it with ChatGPT.

https://t.co/mJ8AJFfpgq",2023-05-28 23:13:12+00:00,0,3,238,https://twitter.com/twitter/status/1662960240038408193,negative
love_canute,@canutie_ By the way is their son named Edmund like it told me when I put in that ChatGPT prompt of your OC with Canute and it told me that?😂,2023-05-28 23:13:05+00:00,0,1,39,https://twitter.com/twitter/status/1662960210263134209,neutral
FigRamsey,"@panthernoster @Rawgster @ChaunceyGardner #ChatGPT

When a person smokes, the cilia in their respiratory system are negatively affected. Cilia are tiny hair-like structures lining the airways, including the bronchi and trachea. Their role is to sweep mucus, along with trapped particles and pathogens, out of the… https://t.co/dAR8CMdV8D",2023-05-28 23:12:39+00:00,1,2,191,https://twitter.com/twitter/status/1662960102008320001,neutral
tehlaser,"@SwiftOnSecurity I have to keep telling myself that, this time, there ISN’T a human on the other end, and I shouldn’t worry about ChatGPT apologizing over and over as I try to refine my question.

I wonder if that tendency to apology is prompted in or if it came about “naturally” in the training.",2023-05-28 23:12:25+00:00,0,2,368,https://twitter.com/twitter/status/1662960045049675776,neutral
2muchdemo,@mohakmangal So what if he used ChatGPT as long as he is able to convey the message,2023-05-28 23:12:20+00:00,0,0,26,https://twitter.com/twitter/status/1662960024614838273,negative
marvinjohnz,"This is the easiest way I've got the chatgpt app. VPN failed!!!

- Change your iOS App Store’s country/region, go to your settings, then “Media &amp; Purchases, ""View Account"" and press “Country/Region”

- You’ll get a list of countries, select the United States https://t.co/GFnVUQr5lx https://t.co/1Phfq110N8",2023-05-28 23:12:19+00:00,0,3,636,https://twitter.com/twitter/status/1662960019740999680,negative
pwlot,@danielgross Need more data. And people need more UI. ChatGPT is too naked.,2023-05-28 23:12:19+00:00,0,2,394,https://twitter.com/twitter/status/1662960019275411456,neutral
